Parameter_C	L1	L2	L3
-1.7593233	1.5530599723077272e-05	-0.0029254944289015816	-0.6902372167307668
-1.7593224	1.5561156944358377e-05	-0.002999489071719118	-0.6901632526451705
-1.7593215	1.5590767514137577e-05	-0.003028944012770639	-0.6901338273146889
-1.7593206	1.561916351406223e-05	-0.0031456395120307732	-0.6900171602114287
-1.7593197	1.564625876440491e-05	-0.003149955926049054	-0.6900128708926606
-1.7593188	1.56721146367998e-05	-0.003112174438661961	-0.6900506782359201
-1.7593179	1.5696901045261366e-05	-0.0030710714398093837	-0.6900918060211811
-1.759317	1.5720855667124932e-05	-0.003171797172830484	-0.689991104242782
-1.7593161	1.5744245045866408e-05	-0.0033082979712967444	-0.6898546268336945
-1.7593152	1.5767331091897727e-05	-0.0032243042499951894	-0.6899386436410421
-1.7593143	1.5790345602156955e-05	-0.0032022115083263874	-0.6899607593972211
-1.7593134	1.581347399548403e-05	-0.0032355785783275194	-0.6899274154556133
-1.7593125	1.5836847925329856e-05	-0.0032052992813288664	-0.6899577181265417
-1.7593116	1.58605452217343e-05	-0.0032374855788597106	-0.6899255555263073
-1.7593107	1.5884595008801235e-05	-0.0033138970300379076	-0.6898491681249161
-1.7593098	1.590898586415425e-05	-0.0033989606606147486	-0.6897641288851947
-1.7593089	1.5933675333534793e-05	-0.003249618070500368	-0.6899134961647785
-1.759308	1.5958599698288738e-05	-0.0028519508067911623	-0.6903111883528524
-1.7593071	1.5983683382559575e-05	-0.0026540973100019566	-0.6905090669333259
-1.7593062	1.6008847679481272e-05	-0.0025040147164768264	-0.690659174691148
-1.7593053	1.603401859152926e-05	-0.002378955709808733	-0.6907842588687281
-1.7593044	1.605913359652158e-05	-0.0022699863349237666	-0.6908932533586181
-1.7593035	1.6084147139811932e-05	-0.002172489335461831	-0.6909907753716232
-1.7593026	1.6109034655389812e-05	-0.002083708761798192	-0.6910795808328025
-1.7593017	1.6133794948012236e-05	-0.00200184699869433	-0.691161467356199
-1.7593008	1.6158450829103135e-05	-0.0019256550033139776	-0.6912376840074604
-1.7592999	1.6183047993333744e-05	-0.001854220513791405	-0.6913091430941473
-1.759299	1.620765224892381e-05	-0.0017868496154812823	-0.691376538596713
-1.7592981	1.623234536116597e-05	-0.0017229966607798255	-0.6914404162445267
-1.7592972	1.625721991206435e-05	-0.0016622206545450042	-0.6915012171253124
-1.7592963	1.628237368901513e-05	-0.0016041569388008017	-0.6915593059948335
-1.7592954	1.6307904164251118e-05	-0.0015484983347209163	-0.6916149901293887
-1.7592945	1.633390359825344e-05	-0.0014949824865801867	-0.6916685319769634
-1.7592936	1.6360455196314347e-05	-0.001443383374428726	-0.6917201576407128
-1.7592927	1.6387630588144548e-05	-0.0013935055757079956	-0.6917700626148254
-1.7592918	1.6415488719033627e-05	-0.0013451802295157591	-0.6918184158191486
-1.7592909	1.6444076073840997e-05	-0.0012982619426670566	-0.6918653626933521
-1.75929	1.647342803055889e-05	-0.0012526261261500537	-0.6919110278618258
-1.7592891	1.6503571071663985e-05	-0.0012081664722421235	-0.6919555176587748
-1.7592882	1.653452556559924e-05	-0.0011647924639595528	-0.6919989226215514
-1.7592873	1.656630885208682e-05	-0.0011224269331505563	-0.6920413199356469
-1.7592864	1.6598938404088674e-05	-0.0010810037455630075	-0.6920827757527864
-1.7592855	1.663243488011155e-05	-0.001040465701096571	-0.6921233472937288
-1.7592846	1.6666824914870132e-05	-0.0010007627161746164	-0.6921630846686856
-1.7592837	1.670214352343038e-05	-0.0009618503235550632	-0.6922020323799137
-1.7592828	1.673843601797542e-05	-0.0009236884962151938	-0.692240230499748
-1.7592819	1.677575936244711e-05	-0.0008862407809789841	-0.6922777155383288
-1.759281	1.681418292200098e-05	-0.0008494737137723439	-0.692314521029095
-1.7592801	1.685378860213927e-05	-0.0008133564795821887	-0.6923506778689653
-1.7592792	1.6894670414592603e-05	-0.0007778607746220453	-0.6923862144557379
-1.7592783	1.6936933549699752e-05	-0.0007429608252160477	-0.692421156668279
-1.7592774	1.698069307340023e-05	-0.0007086335177285153	-0.6924555277352902
-1.7592765	1.702607239604314e-05	-0.0006748585971230014	-0.6924893480352183
-1.7592756	1.7073201675708987e-05	-0.0006416188989898467	-0.6925226348626312
-1.7592747	1.7122216317828755e-05	-0.0006089005912224108	-0.6925554021850406
-1.7592738	1.717325571498788e-05	-0.0005766934164170516	-0.6925876603992432
-1.7592729	1.722646233780961e-05	-0.0005449909435705878	-0.6926194160787125
-1.759272	1.728198124344766e-05	-0.0005137908569288297	-0.69265067168426
-1.7592711	1.7339960016044692e-05	-0.00048309533095913446	-0.6926814251890021
-1.7592702	1.7400549092287636e-05	-0.0004529115651409549	-0.6927116695438966
-1.7592693	1.7463902337498e-05	-0.000423252584958508	-0.6927413918773243
-1.7592684	1.753017755961469e-05	-0.00039413846435299305	-0.6927705722731519
-1.7592675	1.759953618639092e-05	-0.00036559820407443093	-0.6927991818920572
-1.7592666	1.767214003903996e-05	-0.00033767263322547955	-0.6928271800667588
-1.7592657	1.7748139548835795e-05	-0.00031041892428164934	-0.6928545097752126
-1.7592648	1.782763818513214e-05	-0.0002839176734605554	-0.6928810905246698
-1.7592639	1.7910593784596456e-05	-0.0002582840310392892	-0.6929068071226906
-1.759263	1.7996562336698892e-05	-0.0002336849649789053	-0.6929314921573031
-1.7592621	1.8084082754604223e-05	-0.00021036478468771795	-0.6929548998580122
-1.7592612	1.816936035092264e-05	-0.0001886785286170405	-0.6929766713916792
-1.7592603	1.8243948442883914e-05	-0.0001691232779987184	-0.6929963012303895
-1.7592594	1.829202728665222e-05	-0.00015233625706770904	-0.6930131363301643
-1.7592585	1.829031342317697e-05	-0.0001390057999331628	-0.6930264650734353
-1.7592576	1.821528349695848e-05	-0.0001296653524417106	-0.6930357304910005
-1.7592567	1.8056493848805994e-05	-0.0001244569763914163	-0.6930407800774028
-1.7592558	1.782383911447113e-05	-0.00012305155664476286	-0.693041952842415
-1.7592549	1.7540342994659464e-05	-0.00012480140352164924	-0.6930399194994183
-1.759254	1.722914229708215e-05	-0.00012898511067220117	-0.6930354245915702
-1.7592531	1.6906305899974114e-05	-0.00013497672386799352	-0.6930291101419773
-1.7592522	1.6580627930340134e-05	-0.00014230050307296248	-0.6930214606848026
-1.7592513	1.6256102063738705e-05	-0.00015061758025200194	-0.693012819081757
-1.7592504	1.593419907674592e-05	-0.0001596920055675063	-0.6930034227534545
-1.7592495	1.5615259850869973e-05	-0.00016935908489212686	-0.6929934367349041
-1.7592486	1.529920172524676e-05	-0.00017950199756776146	-0.6929829777641028
-1.7592477	1.4985837636798181e-05	-0.0001900360224044277	-0.6929721303751777
-1.7592468	1.4675006326326438e-05	-0.00020089823725574356	-0.6929609573290159
-1.7592459	1.4366617786373293e-05	-0.00021204081790143867	-0.6929495063598302
-1.759245	1.4060663116547566e-05	-0.0002234266290237683	-0.6929378145940381
-1.7592441	1.3757210590843907e-05	-0.0002350262684591623	-0.692925911502077
-1.7592432	1.3456397123317633e-05	-0.00024681604215205123	-0.6929138209149166
-1.7592423	1.31584187426889e-05	-0.00025877654566694154	-0.692901562433021
-1.7592414	1.2863521312633561e-05	-0.00027089164950548655	-0.6928891524317524
-1.7592405	1.2571991781780922e-05	-0.00028314775952021883	-0.6928766047922069
-1.7592396	1.2284149913138811e-05	-0.0002955332692398411	-0.6928639314406185
-1.7592387	1.2000340368142806e-05	-0.00030803814925816795	-0.6928511427510553
-1.7592378	1.1720925046135225e-05	-0.0003206536367140164	-0.6928382478482774
-1.7592369	1.1446275635661168e-05	-0.00033337199930520315	-0.6928252548362758
-1.759236	1.1176766389836056e-05	-0.0003461863556524657	-0.6928121709706827
-1.7592351	1.0912767182792967e-05	-0.00035909053864604043	-0.692799002788482
-1.7592342	1.0654636934587548e-05	-0.00037207899160472555	-0.6927857562052752
-1.7592333	1.040271750812693e-05	-0.00038514668925536627	-0.6927724365881981
-1.7592324	1.0157328185282354e-05	-0.0003982890770907525	-0.6927590488110398
-1.7592315	9.918760822408262e-06	-0.000411502023840403	-0.6927455972969273
-1.7592306	9.687275770210121e-06	-0.00042478178275382806	-0.6927320860529617
-1.7592297	9.463098621453764e-06	-0.00043812495824732613	-0.6927185187003194
-1.7592288	9.246417824501219e-06	-0.0004515284752550388	-0.6927048985025148
-1.7592279	9.03738317309892e-06	-0.0004649895493724966	-0.692691228393746
-1.759227	8.836105155091543e-06	-0.00047850565658431665	-0.692677511008516
-1.7592261	8.642655116440194e-06	-0.0004920745020122794	-0.6926637487130495
-1.7592252	8.457066173476967e-06	-0.0005056939876851417	-0.6926499436384336
-1.7592243	8.279334786809105e-06	-0.0005193621797963479	-0.6926360977149357
-1.7592234	8.109422895440649e-06	-0.0005330772762630898	-0.6926222127065776
-1.7592225	7.947260499912967e-06	-0.000546837575618957	-0.6926082902448263
-1.7592216	7.792748578666106e-06	-0.0005606414483593753	-0.6925943318601646
-1.7592207	7.645762222198565e-06	-0.0005744873118188074	-0.6925803390103487
-1.7592198	7.506153874532202e-06	-0.0005883736095037715	-0.692566313104316
-1.7592189	7.373756580371928e-06	-0.0006022987955556815	-0.69255225552097
-1.759218	7.248387148458878e-06	-0.000616261324697919	-0.6925381676223958
-1.7592171	7.129849156137704e-06	-0.0006302596476626424	-0.6925240507614387
-1.7592162	7.017935736233354e-06	-0.0006442922117276529	-0.6925099062839539
-1.7592153	6.912432104087522e-06	-0.000658357465655853	-0.6924957355263935
-1.7592144	6.813117799188504e-06	-0.0006724538680511127	-0.6924815398096934
-1.7592135	6.719768631448727e-06	-0.0006865798979516442	-0.6924673204306251
-1.7592126	6.632158336146904e-06	-0.000700734066394635	-0.6924530786518869
-1.7592117	6.5500599532994084e-06	-0.0007149149277134855	-0.6924388156921851
-1.7592108	6.473246956370967e-06	-0.0007291210894697916	-0.6924245327174319
-1.7592099	6.4014941615845916e-06	-0.0007433512201628537	-0.692410230833944
-1.759209	6.3345784526503625e-06	-0.0007576040541760499	-0.6923959110842219
-1.7592081	6.272279356692126e-06	-0.0007718783937796037	-0.6923815744455224
-1.7592072	6.214379505851266e-06	-0.0007861731083759489	-0.6923672218310752
-1.7592063	6.1606650159300566e-06	-0.0008004871315088339	-0.6923528540934524
-1.7592054	6.1109258089934534e-06	-0.0008148194564254925	-0.6923384720293287
-1.7592045	6.064955901562905e-06	-0.0008291691311544339	-0.6923240763846924
-1.7592036	6.022553674349856e-06	-0.0008435352541213334	-0.6923096678594983
-1.7592027	5.983522133765966e-06	-0.0008579169712655049	-0.6922952471108136
-1.7592018	5.9476691700171435e-06	-0.0008723134754453345	-0.69228081475367
-1.7592009	5.914807811685275e-06	-0.000886724008650537	-0.6922663713591064
